District,Area,Type,Good,Electricity,Television,Owned,Rented
Samastipur,Khaira,Rural,55.6,11.2,4.1,100,0
Samastipur,Bataha,Rural,51.1,1.4,4.5,98.9,1.1
Samastipur,Udaipur,Rural,50.9,15.6,6.7,98.3,0.3
Samastipur,Bharwari,Rural,13.3,2.3,8,99,0.3
Samastipur,Shahpur,Rural,47.2,0,5.7,98.1,1.9
Samastipur,Jadupatti,Rural,20.8,0,8.2,100,0
Samastipur,Sapahua Basauli,Rural,16.7,0,0,100,0
Samastipur,Ahira Kalyanpur,Rural,30,1.1,0,100,0
Samastipur,Bhoraha Bahera,Rural,4.2,0.7,0.5,98.8,0
Samastipur,Bhatandi,Rural,22.4,0,0.2,99.4,0
Samastipur,Rosera (NP),Urban,46.3,41.1,30.2,91.1,7.2
Samastipur,Rosera (NP) - Ward No.1,Urban,37.3,33.6,16.9,96,3.1
Samastipur,Rosera (NP) - Ward No.2,Urban,53.7,38.6,35.5,95.6,4.4
Samastipur,Rosera (NP) - Ward No.3,Urban,29.8,38,31.8,88.8,7.8
Samastipur,Rosera (NP) - Ward No.4,Urban,47,27.7,20.4,95.7,1.5
Samastipur,Rosera (NP) - Ward No.5,Urban,28.4,14,6.7,98.7,0.7
Samastipur,Rosera (NP) - Ward No.6,Urban,45.5,47.3,37.1,72.7,11.4
Samastipur,Rosera (NP) - Ward No.7,Urban,45.5,50.3,39.5,84.6,14.3
Samastipur,Rosera (NP) - Ward No.8,Urban,18.8,56,37.2,85.6,14.4
Samastipur,Rosera (NP) - Ward No.9,Urban,77.1,39.8,51,90.8,8
Samastipur,Rosera (NP) - Ward No.10,Urban,48.3,18.9,20.6,94.7,4.8
Samastipur,Rosera (NP) - Ward No.11,Urban,31.2,48.1,29.1,97.1,2.9
Samastipur,Rosera (NP) - Ward No.12,Urban,30.8,42.5,28.5,93,6.5
Samastipur,Rosera (NP) - Ward No.13,Urban,55.3,44.7,40.5,94.2,5.3
Samastipur,Rosera (NP) - Ward No.14,Urban,43.7,55.9,42.9,86.6,10.9
Samastipur,Rosera (NP) - Ward No.15,Urban,55.5,46.1,27.5,95.5,2.9
Samastipur,Rosera (NP) - Ward No.16,Urban,83,50.3,27.6,86.5,12.5
Samastipur,Rosera (NP) - Ward No.17,Urban,40.5,52,19.7,88.4,11.6
Samastipur,Rosera (NP) - Ward No.18,Urban,69.2,60.3,42.4,79.3,19.7
Samastipur,District - Samastipur,Total,31.9,10.4,9.9,97.5,1.3
Samastipur,District - Samastipur,Rural,31.1,8.6,8.6,98.2,0.7
Samastipur,District - Samastipur,Urban,54.9,62.1,47.5,78.5,18.1
Samastipur,Sub-Dist - Samastipur,Total,40.9,37,25.8,91,7.1
Samastipur,Sub-Dist - Samastipur,Rural,34.1,24.6,15.4,97.5,1.2
Samastipur,Sub-Dist - Samastipur,Urban,63.4,78.4,60.2,69.3,26.6
Samastipur,Punas,Rural,15.6,12.8,8.3,98.7,0.1
Samastipur,Jagatsinghpur,Rural,23.5,18.2,11.6,98.8,0
Samastipur,Bedaulia,Rural,46.2,5.6,5.6,99.7,0.3
Samastipur,Bazidpur,Rural,10.8,2.6,6.8,99.5,0
Samastipur,Harpur Singhia,Rural,36.1,8.4,10.9,94.5,0
Samastipur,Madhopur,Rural,12.3,9.6,14.5,97.5,0.2
Samastipur,Rani Tola urf Jagatsinghpur,Rural,2.4,19.5,4,99.1,0.6
Samastipur,Tajpur Ratanpur,Rural,40.4,17.5,13.4,98,0
Samastipur,Singhia Khurd,Rural,38.1,21.7,11.4,99.4,0.2
Samastipur,Pokhraira,Rural,33.8,9.3,7.4,98.1,1.2
Samastipur,Silaut,Rural,19.3,0.9,5.7,99.4,0.3
Samastipur,Chak Husain,Rural,16.7,2.5,1.1,99.6,0.4
Samastipur,Harpur Nizamat,Rural,10.3,10.9,8,100,0
Samastipur,Harpur Silaut,Rural,1.9,0,2.9,100,0
Samastipur,Mathura Mandal,Rural,30,5,1.2,100,0
Samastipur,Rahmatpur,Rural,43.3,13.1,9.7,97.2,0.3
Samastipur,Garuara,Rural,15.6,59.2,29.9,100,0
Samastipur,Tal Dasraha,Rural,15.6,32.8,7.5,91.6,0
Samastipur,Nirpur,Rural,27.1,18.4,10.1,98,0.1
Samastipur,Jagdishpur Rani,Rural,19,3.6,17.3,96.4,1.2
Samastipur,Malpur,Rural,5.9,13.2,7.4,100,0
Samastipur,Harpur Jairam,Rural,9.2,29.1,13.5,100,0
Samastipur,Raghunadhpur Bela,Rural,19.1,8.6,26.3,99.2,0.2
Samastipur,Az Rakbe Singhia Khurd,Rural,14.3,7.1,32.1,100,0
Samastipur,Rup Naraenpur Bela,Rural,28.3,1.4,2.3,99.9,0.1
Samastipur,Pachrukhi,Rural,47.4,22.7,11.7,99.6,0.2
Samastipur,Chak Haji,Rural,16.9,7.2,24.3,99.6,0.4
Samastipur,Jagdishpur,Rural,49.6,17.3,16.2,99.2,0.4
Samastipur,Bishunpur,Rural,38.9,46.3,27.8,100,0
Samastipur,Ram Kishunpur,Rural,22.9,34.6,23.3,99.8,0.2
Samastipur,Chak Ashraf,Rural,59.6,10.6,2.4,98.8,0
Samastipur,Chak Almo,Rural,0,2.1,4.3,94.7,5.3
Samastipur,Pitaunjia,Rural,20.1,21.7,16.8,97.9,0.8
Samastipur,Naraenpur Darhia,Rural,34.3,5.1,11.9,99.7,0
Samastipur,Salempur Dasraha,Rural,9.5,5.7,10.5,96.2,1
Samastipur,Chandopatti,Rural,47.6,25.6,9.5,100,0
Samastipur,Darhia Belar,Rural,54.9,33.2,21.2,100,0
Samastipur,Darhia Belar,Rural,36.5,25.7,12.1,100,0
Samastipur,Makundpur,Rural,45.8,24.6,11.3,99,0.3
Samastipur,Harpur Ailoth,Rural,45.7,22,13.8,97,1.7
Samastipur,Bikrampur Bande,Rural,39.1,13.1,6.8,99.3,0.2
Samastipur,Sangrampur,Rural,37.1,10.2,2.5,100,0
Samastipur,Chak Abdul Gani,Rural,21.9,2.6,9.3,99.4,0.2
Samastipur,Sambhupatti,Rural,30.4,15.9,21.6,99.7,0
Samastipur,Murtazapur,Rural,24,16,13.3,98.7,1.3
Samastipur,Balbhadarpur,Rural,25.9,12.8,11.3,99,0.5
Samastipur,Bajopur,Rural,23.8,15.1,10.8,100,0
Samastipur,Dudhpura,Rural,36.2,55.3,33.6,93.3,2.2
Samastipur,Rampur Dudhpura,Rural,59.8,10.9,15.2,98.9,1.1
Samastipur,Chak Nur,Rural,24.1,24.4,10.6,98.1,0.3
Samastipur,Musapur,Rural,69.3,69.6,56.3,88,11.6
Samastipur,Kashipur,Rural,79.8,77.8,49,81.7,17.9
Samastipur,Kharidabad,Rural,49.1,74.5,45.3,81.1,5.7
Samastipur,Mohanpur,Rural,58.5,52.9,37.7,93.9,2.7
Samastipur,Rajkhand,Rural,16.9,25.9,7.8,97.8,0.6
Samastipur,Pahepur,Rural,42.6,11.4,36.6,99.1,0.9
Samastipur,Asinpur,Rural,25.8,12.1,7.1,98.5,0
Samastipur,Dhurlakh,Rural,36.3,34.4,18.8,98.8,0.8
Samastipur,Chandpatti Rudauli,Rural,14.8,25.2,9.6,97.4,0
Samastipur,Bishunpur Bande,Rural,39,9,6.2,99.4,0.6
Samastipur,Bishunpur Fakirana,Rural,100,0,25,50,50
Samastipur,Chak Jainab,Rural,1.3,4.5,0,98.7,0
Samastipur,RahimpurRudauli,Rural,39.9,29.9,10.9,99.7,0.1
Samastipur,Khap Rahimpur Rudauli,Rural,38.5,20.5,10.3,100,0
Samastipur,Bejha Dih,Rural,15.3,24.8,6.4,99.2,0.2
Samastipur,Lagunia Raghu Kanth,Rural,22.3,10.3,6.3,98.3,0.3
Samastipur,Bhamrupur,Rural,28,40.1,15.9,98.1,0.6
Samastipur,Lagunia Suraj kanth,Rural,38.3,36.7,21.8,97.6,0.6
Samastipur,Bahadurpur,Rural,41.2,60,28.6,95.1,1.2
Samastipur,Hasanpur,Rural,63.8,63.6,35.8,92.1,7.5
Samastipur,Jitwarpur Nizamat,Rural,40,54.9,35.2,89.1,8.6
Samastipur,Jitwarpur Chauth,Rural,57.5,51.8,23.5,95.4,0.4
Samastipur,Hakimabad,Rural,42.3,37.9,17.9,99.2,0.7
Samastipur,Kheraj Nambar Eksath,Rural,0,5.5,1.8,100,0
Samastipur,Gonhar Nawada,Rural,42.8,32.5,12.9,99.6,0.2
Samastipur,Bisunpur Hakimabad,Rural,27.8,29,12.8,99.4,0.3
Samastipur,Murdewa,Rural,29.1,11.2,3.4,98.2,1.2
Samastipur,Rasulpur Paithan,Rural,34.5,0.7,5.5,99.3,0
Samastipur,Madhopur Chhatauna,Rural,40.9,2.5,2.1,99.2,0
Samastipur,Ramnathpur,Rural,25.3,2.4,8.4,99.1,0.2
Samastipur,Chhatauna,Rural,27.7,14.9,7.4,98.4,0
Samastipur,Suratpur,Rural,16,1.5,3.8,99.2,0.2
Samastipur,Darhia Ramkishunpur,Rural,17.4,0,2.9,99.6,0.4
Samastipur,Bhusari,Rural,27.6,17.3,6.8,87.5,0
Samastipur,KewasNizamat,Rural,30.5,12.8,9.1,98.6,0.3
Samastipur,Kewas Jagir,Rural,65.7,13.8,12.1,99.8,0
Samastipur,Rampur Keshopatti,Rural,17.6,0.9,2.3,100,0
Samastipur,Sitalpatti,Rural,2.4,0.3,0.7,100,0
Samastipur,Dharampur (CT),Urban,39.5,53,44.2,91.5,6.8
Samastipur,Dharampur (CT) - Ward No.1,Urban,39.5,53,44.2,91.5,6.8
Samastipur,Bhuindhara (CT),Urban,61.2,61.7,47.4,89.9,9.4
Samastipur,Bhuindhara (CT) - Ward No.1,Urban,61.2,61.7,47.4,89.9,9.4
Samastipur,Samastipur (Nagar Parishad + OG),Urban,65.4,82,62.6,65.6,29.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.1,Urban,62.3,66.2,37.6,85.1,11.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.2,Urban,49.6,69.2,34.9,80.1,15.2
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.3,Urban,79.7,99.7,67.5,62.1,35.4
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.4,Urban,63.2,81.7,61.4,72.2,25.6
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.5,Urban,87,97.2,81.4,52,45.2
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.6,Urban,74.6,92,73.9,62.3,35.9
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.7,Urban,60.4,85.2,64.7,69.6,29.2
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.8,Urban,84.4,97.6,85.8,64.8,34.3
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.9,Urban,83.2,98.1,76,69.1,29.9
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.10,Urban,66.1,61.9,53.7,42.6,30.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.11,Urban,60.4,88.7,66,69,24.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.12,Urban,77.7,96.8,71.8,60.8,18.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.13,Urban,68.9,97.2,68.9,48.1,51.9
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.14,Urban,84.1,95.5,79.3,54.3,42.6
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.15,Urban,61.8,80.1,65,78.3,17.3
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.16,Urban,83.2,99.1,87.7,0.6,96.4
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.17,Urban,68.4,94.6,71.1,77.1,22
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.18,Urban,35.8,77.7,54.1,72.6,26.1
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.19,Urban,38.6,46.7,26.9,84.6,14.9
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.20,Urban,66.3,85.8,54.6,83.3,11.7
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.21,Urban,80.3,93.6,78.2,73.7,22.6
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.22,Urban,90.5,79.1,60.4,76.6,23.1
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.23,Urban,46.5,56.2,57.2,79,20.4
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.24,Urban,70.4,74.4,54.2,78.5,20.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.25,Urban,75.4,78.5,64.1,73.4,23.9
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.26,Urban,45.7,85,70.1,70.1,23.8
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.27,Urban,42.3,78.1,50.8,79.7,18.7
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.28,Urban,82.6,98.6,83.5,0.5,99.3
Samastipur,Samastipur (Nagar Parishad + OG) - Ward No.29,Urban,62.5,86.4,72.2,48.3,39.9
Samastipur,Sub-Dist - Sarairanjan,Total,30.3,11.6,9.9,98.7,0.5
Samastipur,Sub-Dist - Sarairanjan,Rural,30.3,11.6,9.9,98.7,0.5
Samastipur,Sultanpur Morwa,Rural,27.1,47.5,15.3,100,0
Samastipur,Gangapur Athar,Rural,35.7,19.3,8.7,99.5,0.2
Samastipur,Mobarakpur,Rural,28.4,27.2,15.1,99.7,0.3
Samastipur,AraziMobarakpur,Rural,53.3,46.7,26.7,100,0
Samastipur,Lat Basepura,Rural,13.1,11.5,5.8,99.1,0.2
Samastipur,Bisambharpur Ailoth,Rural,42.1,24.5,12.5,98.2,1.3
Samastipur,Chausima,Rural,18.7,17.9,14.2,92.9,0.4
Samastipur,Rupauli  Buzrug,Rural,21.9,16.3,7.8,91.2,0.2
Samastipur,Soapakar,Rural,54.7,28.5,4.7,97.4,0
Samastipur,Bakhri  Buzrug,Rural,29,27.7,10.3,100,0
Samastipur,Bathua Buzrug,Rural,38.7,18,8.7,99.4,0.2
Samastipur,Udapatti,Rural,21,2.1,19.9,98.5,1
Samastipur,Dagarua,Rural,37.8,16.6,6.6,99.6,0.4
Samastipur,Jitwarpur Kumhra,Rural,26.4,12.3,12.7,99.3,0.2
Samastipur,Naua Chak,Rural,37.7,9.6,5.3,99.6,0.2
Samastipur,Harlochanpur,Rural,42.5,9.5,11.2,99.4,0.1
Samastipur,Bhagwatpur,Rural,26.4,22.5,11.8,98.7,0.2
Samastipur,Gaupur,Rural,37.8,29.3,30,99.8,0.2
Samastipur,Sarae Ranjan,Rural,33.8,15.4,15,97.7,1
Samastipur,Sherpur Marsari,Rural,25.6,0.2,9.6,98.8,0.5
Samastipur,Gopalpur Ram Kishun,Rural,22.2,0,4.2,100,0
Samastipur,Jhakhra,Rural,38.7,10.9,11.7,99.8,0.2
Samastipur,Harpur Barheta,Rural,44.3,7.4,13.1,99.9,0.1
Samastipur,Bhojpur Urf Sudamapur,Rural,33.6,3.6,9.8,99.1,0.9
Samastipur,Narghoghi,Rural,36.6,10.1,6.1,97.5,0
Samastipur,Ramchandarpur,Rural,50.3,19.4,14.1,99.7,0.2
Samastipur,Surmar,Rural,50.6,28.5,11.9,100,0
Samastipur,Surmar,Rural,12.4,4.8,9.1,100,0
Samastipur,Shahzadpur,Rural,12.1,0,8.1,100,0
Samastipur,Chakwa,Rural,20.5,3.8,6.1,100,0
Samastipur,Khajuri,Rural,63,1.6,11.8,98.9,0.8
Samastipur,Khajuri,Rural,0,0,0,100,0
Samastipur,Chak Alahdad,Rural,45.6,29.1,11,100,0
Samastipur,Bazidpur Meari,Rural,23,7.7,6.4,99.1,0.3
Samastipur,Barah Batta,Rural,21.3,9.9,8.8,99.9,0
Samastipur,Bahadurpur Armauli,Rural,19.2,3.1,7.4,99.8,0.2
Samastipur,Akhtiarpur,Rural,85.2,8.3,10.2,99.2,0.4
Samastipur,Dharampur,Rural,39.9,6.4,7.3,99.3,0.4
Samastipur,Bishunpur Manika,Rural,37.8,3.7,13.3,99.5,0.5
Samastipur,Manika Buzurg,Rural,39.2,5.7,12.2,98.6,1.1
Samastipur,Az Rakbe Udaipur,Rural,33.3,0,20,100,0
Samastipur,Akhtiarpur Balbhadar,Rural,9.5,3,12.2,98.2,1.3
Samastipur,Udaipur,Rural,31.2,2.3,19.8,98.7,0.7
Samastipur,Mahuli Damodar,Rural,8.2,22.9,5.8,99.7,0.3
Samastipur,Gandharopur,Rural,0,0,0,100,0
Samastipur,Khalispur,Rural,55.5,11.6,14.4,98.8,0.7
Samastipur,Bishunpur Isuf,Rural,42.3,10.8,7.8,98.6,0.5
Samastipur,Raepur Buzurg,Rural,14.1,4,7.8,98.4,1.2
Samastipur,Ahmadpur,Rural,21.1,2.4,9.1,99.4,0.3
Samastipur,Gangsara,Rural,28.1,4.1,9.5,99.6,0.2
Samastipur,Manikpur,Rural,21.2,11.1,10,97.1,2.7
Samastipur,Musapur,Rural,16.3,0.7,5.7,98.5,0.6
Samastipur,Lagwa,Rural,30.5,0,2.7,99.4,0.4
Samastipur,Balbhadarpur Mehsi,Rural,9.2,0,1.7,97.3,0.3
Samastipur,Rasulpur,Rural,22.7,11.5,6.3,98.6,0.9
Samastipur,Jan Mahamadpur,Rural,7.8,2.4,2.8,99.3,0
Samastipur,Sub-Dist - Shivaji Nagar,Total,36.8,1,4.2,98.8,0.5
Samastipur,Sub-Dist - Shivaji Nagar,Rural,36.8,1,4.2,98.8,0.5
Samastipur,Madhurapur,Rural,20.7,0.9,9.9,99.5,0.3
Samastipur,Punwa,Rural,1.7,0,11,89.5,5
Samastipur,Punwa,Rural,61.5,3.8,0,100,0
Samastipur,Rahthauli,Rural,60.8,6.8,7,99.2,0.1
Samastipur,Bhataura,Rural,20.9,0.6,4.4,97.7,1.1
Samastipur,Barh Kurwa,Rural,38.9,0,4,100,0
Samastipur,Maheshwara,Rural,29.3,0,1.4,100,0
Samastipur,Nankar,Rural,100,0,0,100,0
Samastipur,Chhatauni,Rural,28.8,0,3.8,99.6,0.4
Samastipur,Basatpur Garibe,Rural,78,2.5,0.6,100,0
Samastipur,Bor,Rural,58.5,1.6,2.4,98.4,0.8
Samastipur,Ranna,Rural,37.3,0,3.8,99.1,0
Samastipur,Sahru,Rural,55.5,0,2.9,99.6,0
Samastipur,Dahiar,Rural,57.3,0.2,2.1,99.1,0.3
Samastipur,Sarhila,Rural,54.3,0.3,4.7,99.7,0.3
Samastipur,Boran,Rural,51.9,1.7,3.4,99.8,0.2
Samastipur,Narsingha,Rural,48.3,0,20.4,99.7,0.3
Samastipur,Dumra Mohan,Rural,48.5,0,1.6,99.2,0.4
Samastipur,Akhtwara,Rural,50.6,0,7.6,97.2,2.8
Samastipur,Katghara,Rural,37.8,0,5.9,98.4,0
Samastipur,Katghara,Rural,84.6,0,0,94.9,0
Samastipur,Shahpur Chintaman,Rural,46.2,0.2,5.3,95.7,4.3
Samastipur,Sisai Karian urf Kalyanpur,Rural,0,0,0,100,0
Samastipur,Sisai Karian urf Sisai Goth,Rural,82.9,0,0.5,96.5,0.5
Samastipur,Sisai Raja,Rural,29.1,3.6,5.5,98.2,0
Samastipur,Bahadurpur,Rural,48.1,0,3.7,100,0
Samastipur,Balipur Parsuram,Rural,34.4,0.2,4.6,98.1,0.6
Samastipur,Bandhar Shiupur,Rural,56.3,0.4,5.4,99.9,0.1
Samastipur,Meghpatti,Rural,18.8,0,0,97.9,0
Samastipur,Ramaul,Rural,51,0,2.6,100,0
Samastipur,Pura,Rural,32.5,0.7,4.8,100,0
Samastipur,Rajaur Rambhadarpur,Rural,59.1,1.5,4.6,99.4,0.3
Samastipur,Kaji Dumra,Rural,35.3,0,1.8,98.5,1.3
Samastipur,Meghaulia,Rural,16,0,10.4,98.1,0.9
Samastipur,Parwana,Rural,59.5,0.9,6.5,99.5,0.3
Samastipur,Kharsam,Rural,19.9,0.9,4.9,98.3,0.3
Samastipur,Khanpur,Rural,24.9,0,2.8,100,0
Samastipur,Parsa,Rural,40.9,12.5,3.6,99,0.2
Samastipur,Siripur Tola Bhajrahia,Rural,86.3,0,1.9,97.8,0.5
Samastipur,Siripur,Rural,35.5,0,1.6,95.6,1.4
Samastipur,Kalwara,Rural,32.6,0,4.5,99.7,0.3
Samastipur,Banda,Rural,42.4,0,3.2,94.9,4.8
Samastipur,Ghiwahi,Rural,39.4,0.6,1,97.9,0.8
Samastipur,Shankarpur,Rural,25,0.2,4.4,99.6,0.2
Samastipur,Pokharbhinda,Rural,18,0,7,98.7,0.3
Samastipur,Karian,Rural,28.6,1.6,5.1,99.1,0.3
Samastipur,Dewanpur,Rural,13.8,0,3,100,0
Samastipur,Baghopur,Rural,57.3,0.8,7.2,98.4,0.3
Samastipur,Balaha,Rural,37.9,0,5.8,100,0
Samastipur,Baraitha,Rural,1.6,0,0.8,100,0
Samastipur,Gonwara,Rural,3.9,0.3,0.3,99.7,0.3
Samastipur,Kothia,Rural,27.2,0,0,100,0
Samastipur,Simrawan,Rural,0.8,0,0.8,97.8,0.6
Samastipur,Kankar,Rural,37.5,1.2,4.4,99,0.7
Samastipur,Chak Jari,Rural,0,0,0,100,0
Samastipur,Kolhanta,Rural,25.9,0,0,100,0
Samastipur,Samarhati,Rural,0,21.2,0,100,0
Samastipur,Mahsar,Rural,1.9,0,0,100,0
Samastipur,Dharampur,Rural,14.1,0,1.9,98.5,0.1
Samastipur,Aura,Rural,28.7,0,2,99.6,0.4
Samastipur,Jakhar,Rural,33,0.6,1.7,97.7,0.2
Samastipur,Rahiar Kunchi,Rural,21.9,0.2,3.2,99.6,0.1
Samastipur,Chitaura,Rural,40.8,0,6.8,100,0
Samastipur,Uti Bariar,Rural,39,0.2,1.3,99.4,0.4
Samastipur,Jagdar,Rural,59.3,0,3.7,100,0
Samastipur,Dumarkol,Rural,31.2,0.7,1.4,100,0
Samastipur,Dasaut,Rural,43.5,1.5,4.4,98.7,0
Samastipur,Sirsia,Rural,47.4,0,3.8,100,0
Samastipur,Sub-Dist - Singhia,Total,29.9,0.8,3.1,97.9,0.5
Samastipur,Sub-Dist - Singhia,Rural,29.9,0.8,3.1,97.9,0.5
Samastipur,Jahangirpur,Rural,26.8,0.6,4.1,96.9,0.4
Samastipur,Harpur,Rural,39.6,0.5,0.3,100,0
Samastipur,Phulahra,Rural,50,1.3,3.3,98.6,0.3
Samastipur,Lulhaul,Rural,25.6,0.9,1.6,99,0.3
Samastipur,Lada,Rural,7.7,1.6,2.8,99.6,0.4
Samastipur,Rampur Bahor,Rural,39.4,0.6,2.8,99.7,0
Samastipur,Kaina,Rural,45.7,0.2,1.6,100,0
Samastipur,Kaina,Rural,30.5,0,0.3,99,0
Samastipur,Mahekhaira,Rural,22.5,0.3,4.2,99.1,0.2
Samastipur,Morwara,Rural,24.5,1.8,8.9,96.6,2.8
Samastipur,Singhia,Rural,39.9,1.2,5.1,97.4,1.2
Samastipur,Basudewa,Rural,36,1.5,3.8,97.4,0.6
Samastipur,Golea,Rural,20.6,0,0.4,100,0
Samastipur,Pato Bilahi,Rural,31.9,0.6,2.2,98.9,0.6
Samastipur,Pararia Bherhar,Rural,33.8,0.3,3.3,94.7,0.4
Samastipur,Dhenu Dih,Rural,35.5,0.9,0,95.3,0
Samastipur,Mohiuddinpur Jamua,Rural,41.4,0,0,99.8,0.2
Samastipur,Bari,Rural,22.7,0.6,0.8,99.3,0.2
Samastipur,Mauan,Rural,35,0.5,1.8,100,0
Samastipur,Bangarhata,Rural,49.2,0.7,6.4,98.4,0.5
Samastipur,Gijamania,Rural,82.2,0,0,97.8,0
Samastipur,Hardia,Rural,21.7,0.6,2.7,99.9,0.1
Samastipur,Patail,Rural,1.1,0,0,100,0
Samastipur,Bharaia Nirpur,Rural,26.8,0.1,3.5,99.8,0.1
Samastipur,Mahra,Rural,18.1,0.1,4.4,98.6,0.6
Samastipur,Son Mani,Rural,21.3,0,7,98.8,0.3
Samastipur,Arazilachhminia,Rural,12.3,0,2.5,96.9,1.2
Samastipur,Bishunpur Diha,Rural,28.4,0.2,3.9,99.4,0.2
Samastipur,Karahi,Rural,24.5,0.9,0.9,97,0.1
Samastipur,Salepur,Rural,31.1,1.7,3.6,99,0.9
Samastipur,Agraul,Rural,37.3,0.2,6,97.6,2.2
Samastipur,Bhirar,Rural,20.2,0.3,0.8,99.5,0
Samastipur,Lagma,Rural,28.5,0.4,3.6,99.2,0.3
Samastipur,Kundal,Rural,27.7,1.8,2.6,89.5,0.3
Samastipur,Mamurpur,Rural,39.4,0,0.9,97.8,0.9
Samastipur,Arrahi,Rural,6.7,1.4,0.2,100,0
Samastipur,Kankri,Rural,0,0,0,100,0
Samastipur,Parhat,Rural,18.1,0.2,1.4,99.3,0
Samastipur,Bishunpur Kewathar,Rural,14.8,0.6,1.6,99.8,0
Samastipur,Kabilashi,Rural,8.7,0.9,0.2,99.8,0
Samastipur,Bharson,Rural,49.4,0.6,0,100,0
Samastipur,Dhanaho,Rural,11.9,1,0.8,99.6,0.1
Samastipur,Bastipatti Mahua urf Murli,Rural,8,1.4,1.1,99.3,0
Samastipur,Bela,Rural,57.6,0.3,2.3,99.5,0.3
Samastipur,Sub-Dist - Tajpur,Total,33.4,23.8,16.7,99,0.6
Samastipur,Sub-Dist - Tajpur,Rural,33.4,23.8,16.7,99,0.6
Samastipur,Muradpur Bangra,Rural,36.6,29.8,21.9,99.4,0.4
Samastipur,Dih Sarsauna,Rural,14,2.7,8.6,99.6,0.4
Samastipur,Chak Bangri,Rural,33.3,24,19.8,100,0
Samastipur,Kubauli Baso,Rural,37.2,27.1,15.6,100,0
Samastipur,Sultan Chak,Rural,19,0,0,100,0
Samastipur,Mahiuddinpur Rajwa,Rural,37.3,33.1,8.7,99.7,0.1
Samastipur,Chak Mansur,Rural,0,0,0,100,0
Samastipur,Shahpur Baghauni,Rural,36.5,45,15,99.4,0.3
Samastipur,Bharokhra,Rural,48.7,31.7,18.8,99.3,0.3
Samastipur,Rahimabad,Rural,22.6,33.6,24.2,98.6,0.5
Samastipur,Mahmadi Chak,Rural,6,7.5,4.5,98.5,1.5
Samastipur,Bhual Chak,Rural,0,100,50,50,0
Samastipur,Gouspur Sarsauna,Rural,30.5,21.6,18.3,99.2,0.3
Samastipur,Bazidpur Sarsauna,Rural,31.3,39.5,7.5,95.9,4.1
Samastipur,Hasanpur Sarsauna,Rural,62.4,46.4,20.1,100,0
Samastipur,Bach,Rural,27.5,16,16.8,99.2,0.4
Samastipur,Chak Bhikhari,Rural,19.1,42.6,23.4,100,0
Samastipur,Asadadri,Rural,40.8,22.8,20.2,99.3,0.7
Samastipur,Chak  Subhan,Rural,50,50,50,100,0
Samastipur,Dadri Dhanraj,Rural,41.8,24.5,20.6,100,0
Samastipur,Kothia,Rural,42.7,18.6,23.9,99.8,0
Samastipur,Sarwarganj,Rural,40,27.4,21.1,100,0
Samastipur,Dumari Dakhli,Rural,17.9,13.9,20.6,99.4,0.3
Samastipur,Chak Tulsi,Rural,39.3,16.1,12.5,100,0
Samastipur,Mainuddinpur,Rural,32.1,15.7,7.3,99.7,0
Samastipur,Chak Fazil,Rural,18.8,0,19.5,94.5,1.6
Samastipur,Hasanpur Kainju,Rural,18.2,34.7,23.3,100,0
Samastipur,Chak Fatma,Rural,44.1,41.2,2.9,100,0
Samastipur,Chak Fatma,Rural,41.1,45.2,6.8,100,0
Samastipur,Madhopur Digharua,Rural,37.3,21.2,11.1,99.4,0.4
Samastipur,Sadipur,Rural,38.1,39.1,19.2,99.8,0.2
Samastipur,Manpura,Rural,36.6,26.8,17,98.8,0.3
Samastipur,Ababakarpur,Rural,14.9,10.7,29,97.9,0
Samastipur,Sabaha,Rural,0,1.6,1.6,100,0
Samastipur,Ahal Tagma,Rural,14.3,7.1,9.8,100,0
