District,Area,Type,Good,Electricity,Television,Owned,Rented,cluster
Nawada,Belkhunda,Rural,20.1,0.2,2.8,98.7,0.4,0
Nawada,Jasat,Rural,9.4,0.3,2.1,91.3,0.7,0
Nawada,Dharahra,Rural,6.2,0.2,1.5,96.1,0.5,0
Nawada,Dhonrah,Rural,19.4,0,2,99.2,0.2,0
Nawada,Rewar,Rural,3.5,0,0.8,100,0,0
Nawada,Dhamaul,Rural,47.9,1.1,11,95.8,4.1,1
Nawada,Shamdewa,Rural,30.8,0,1.9,98.1,0,0
Nawada,Nejai,Rural,6.9,0.9,9.5,99.1,0,0
Nawada,Anjunar,Rural,13.3,0.5,3.6,94.4,5.1,0
Nawada,Turkban,Rural,20.8,2.8,1.7,94.4,5.6,0
Nawada,Parariya,Rural,47.7,3,6.2,93.8,1.3,1
Nawada,Jamhariya,Rural,0.7,0.5,1,99.8,0,0
Nawada,Gulni,Rural,39.8,0.3,4.7,99.1,0.5,1
Nawada,Marawa,Rural,56.6,2.4,0.9,98.8,0.9,1
Nawada,Arsaniya,Rural,0,0,5.4,97.8,2.2,0
Nawada,Jiuri,Rural,12.7,0.4,3.1,99.1,0.4,0
Nawada,Akauna,Rural,9.3,0.6,0.6,100,0,0
Nawada,Dumri,Rural,54.5,0.6,3.6,98.8,0.6,1
Nawada,Tirwa,Rural,46.9,1.6,3.1,94.5,4.7,1
Nawada,Kharant,Rural,27.8,2.8,16,100,0,0
Nawada,Hasna,Rural,13.3,0,21.9,99,1,0
Nawada,Diaura,Rural,25.7,0,1.3,99.2,0.3,0
Nawada,Sub-Dist - Rajauli,Total,24.9,7.2,9.2,97.4,1.6,0
Nawada,Sub-Dist - Rajauli,Rural,22.3,4.3,6.4,98.2,1,0
Nawada,Sub-Dist - Rajauli,Urban,36.5,20,21.2,93.9,4.3,1
Nawada,Kumhiyatari,Rural,0,0,3.7,100,0,0
Nawada,Pichhli,Rural,0,0,2.2,100,0,0
Nawada,Kusdariya,Rural,77.5,0,0,100,0,1
Nawada,Delwa,Rural,59.2,0,0,100,0,1
Nawada,Chordiha,Rural,0,0,0,100,0,0
Nawada,Pipra,Rural,0,0,0,100,0,0
Nawada,Partauniyan,Rural,2.7,0,0,100,0,0
Nawada,Bara,Rural,0,1.3,1.3,100,0,0
Nawada,Bhanrra,Rural,19.1,25.5,3.6,99.1,0,0
Nawada,Satgir,Rural,48.1,6.3,1.3,100,0,1
Nawada,Baliya,Rural,72.6,0.6,0.6,100,0,1
Nawada,Jogya Maran,Rural,21.6,0,0.9,100,0,0
Nawada,Bhaiji Bhita,Rural,6.6,0,0,100,0,0
Nawada,Bakhori,Rural,3.7,23.2,0,98.8,1.2,0
Nawada,Khusihali Bhita,Rural,7.4,1.1,0,100,0,0
Nawada,Chandebara,Rural,2.1,0,0,100,0,0
Nawada,Tilaiya,Rural,2.9,2.9,11.8,100,0,0
Nawada,Kendua,Rural,8,4,0,100,0,0
Nawada,Karma  Kalan,Rural,19.8,0,1,94.8,0,0
Nawada,Majhila Seum,Rural,5.9,0,4.4,100,0,0
Nawada,Amba,Rural,8.5,0,1.6,100,0,0
Nawada,Panti,Rural,0,0,0,100,0,0
Nawada,Choutha,Rural,23.5,0,3.1,100,0,0
Nawada,Sirodabar,Rural,29.7,0,15.4,100,0,0
Nawada,Sohda,Rural,13.5,0.5,4.9,94.1,5.4,0
Nawada,Phulwariya Khurd,Rural,7.7,7,2.8,100,0,0
Nawada,Bhaunr,Rural,97,0,3,100,0,1
Nawada,Hardiya,Rural,12,33,15.5,96.8,1.3,0
Nawada,Singar Khas,Rural,0,0,0,100,0,0
Nawada,Chiraila,Rural,0,0,0,100,0,0
Nawada,Marmon,Rural,3.9,0,0,100,0,0
Nawada,Bhane Khap,Rural,0,0,5.7,100,0,0
Nawada,Suarleti,Rural,10.9,0,0,93.8,0,0
Nawada,Kumbhiyatari,Rural,0,0,0,100,0,0
Nawada,Khirkiya Kalan,Rural,0,0,0,100,0,0
Nawada,Gopalpur,Rural,44.2,13,8.9,99.3,0.7,1
Nawada,Ratanpur,Rural,19.7,0.6,1.9,90.4,9.6,0
Nawada,Sili Dubaur,Rural,18.2,0,36.4,45.5,0,0
Nawada,Dudhi mati,Rural,23.1,0,0,0,0,0
Nawada,Garh Dibaur,Rural,12,9.3,10.4,98.8,0.8,0
Nawada,Chitarkoli,Rural,18.3,1.8,9.4,99.5,0.3,0
Nawada,Chaphel,Rural,2.2,0,0,100,0,0
Nawada,Kumharua,Rural,11.3,1.1,11.1,91.8,6.5,0
Nawada,Dumarkol,Rural,29.9,0,3.4,91.5,7.7,0
Nawada,Baurhi Kalan,Rural,26.5,13.4,3.8,91.6,8.4,0
Nawada,Baurhi Khurd,Rural,38.1,0,20.2,98.8,0,1
Nawada,Majhila,Rural,40.2,0,19.7,99.2,0,1
Nawada,Ramdasi,Rural,7.6,11.6,12.8,99.4,0.6,0
Nawada,Bhatauliya,Rural,2.6,0,0,100,0,0
Nawada,Karigawan,Rural,36.2,0,8.1,96.6,0.3,0
Nawada,Bahadurpur,Rural,40.9,3.4,3.4,98.9,0.2,1
Nawada,Mahiara,Rural,48.9,1.5,8.3,100,0,1
Nawada,Barahar,Rural,23.5,2,11.2,99,0,0
Nawada,Horila,Rural,19.9,0,9,96.4,1.2,0
Nawada,Bandan Chhapra,Rural,6.3,0,5.3,99.7,0,0
Nawada,Amawan,Rural,23.9,3.2,9.4,98.1,0.9,0
Nawada,Dhamaul,Rural,20.7,0,2.9,97.9,0,0
Nawada,Targir,Rural,56.7,1.6,13.8,99.2,0.4,1
Nawada,Kairikhap,Rural,4.5,0.4,2,100,0,0
Nawada,Bajida,Rural,22.9,0,1.7,99.4,0,0
Nawada,Bijban,Rural,11.4,6.4,2.3,98.2,0.9,0
Nawada,Kutlupur,Rural,37.8,4.1,1,99,1,0
Nawada,Langura,Rural,19.1,3.3,11.7,98.1,1.6,0
Nawada,Pasraila,Rural,22.9,0,3.4,99.6,0.4,0
Nawada,Damodarpur,Rural,0,0,2.9,97.1,0,0
Nawada,Madhorampur,Rural,14.5,1.5,2.2,95.2,3,0
Nawada,Salempur,Rural,29.1,0.2,7.5,98,0.7,0
Nawada,Andharbari,Rural,40.9,7.9,6.8,99.8,0.2,1
Nawada,Dopta,Rural,27,0.4,2.2,95.6,3.3,0
Nawada,Usman,Rural,7.4,0,1.1,97.9,2.1,0
Nawada,Chamotha,Rural,55.7,0.9,16.3,99.3,0.2,1
Nawada,Murhena,Rural,25.6,0.9,10.6,98.5,0.7,0
Nawada,Mohanpur,Rural,51.5,0,0,100,0,1
Nawada,Bhupatpur,Rural,1.3,0,7.3,100,0,0
Nawada,Hiro Dih,Rural,13.3,1.1,0,100,0,0
Nawada,Jogni,Rural,19.8,0,0,100,0,0
Nawada,Pahwa Chak,Rural,20,2,0,99,0,0
Nawada,Gagan Khurd,Rural,22.4,0,0,98.3,1.7,0
Nawada,Gagan Buzurg,Rural,1,1,0,100,0,0
Nawada,Mandih,Rural,1,0,0,100,0,0
Nawada,Bajwatari,Rural,0,0,0,100,0,0
Nawada,Mahkama,Rural,9.3,0,0,100,0,0
Nawada,Hatho Chak,Rural,2.4,0,4.8,100,0,0
Nawada,Mangodih Gangtia,Rural,11.9,0,2.2,100,0,0
Nawada,Biraj,Rural,1,0,0,100,0,0
Nawada,Khijua,Rural,0.5,0.5,2.7,98.9,1.1,0
Nawada,Gariba,Rural,41.5,1.2,8.5,99.8,0,1
Nawada,Parka Buzurg,Rural,14.8,0,0,100,0,0
Nawada,Dhamu Chak,Rural,30.6,0,9,100,0,0
Nawada,Karanpur,Rural,1.7,0,0,100,0,0
Nawada,Matha Dih,Rural,1.1,0,5.3,100,0,0
Nawada,Chhatni,Rural,5.2,0,0,100,0,0
Nawada,Palanki,Rural,6.4,14.3,2.9,100,0,0
Nawada,Adhbarwa,Rural,2,0,0,98,2,0
Nawada,Dhab,Rural,4.2,0,0,95.8,0,0
Nawada,Sabalpur  Chorni,Rural,0,0,0,100,0,0
Nawada,Dhamni,Rural,30.4,0.2,3.1,99.8,0.2,0
Nawada,Chamar Bigha,Rural,8.2,0.7,2.2,94,4.5,0
Nawada,Nagarwatari,Rural,0,0,0,100,0,0
Nawada,Job Kalan,Rural,2.3,1.1,0,93.1,5.7,0
Nawada,Babhni,Rural,5.7,1,3.8,97.1,1,0
Nawada,Chatkari,Rural,25,3.5,1,99.7,0.3,0
Nawada,Burhiya Sankh,Rural,0,0,0,100,0,0
Nawada,Sawaia Tanr,Rural,8.5,0.8,6.2,97.5,0.2,0
Nawada,Rajauli (NP),Urban,36.5,20,21.2,93.9,4.3,1
Nawada,Rajauli (NP) - Ward No.1,Urban,38.6,23.2,10.2,98,1,1
Nawada,Rajauli (NP) - Ward No.2,Urban,32.4,2.9,2.9,98.4,0.8,0
Nawada,Rajauli (NP) - Ward No.3,Urban,34.7,47.3,31.8,86.8,12.9,2
Nawada,Rajauli (NP) - Ward No.4,Urban,68.3,25.7,30.2,86.7,3.3,1
Nawada,Rajauli (NP) - Ward No.5,Urban,47.2,13.4,50.7,83.8,9.2,1
Nawada,Rajauli (NP) - Ward No.6,Urban,41.7,38,34.7,94.8,4.4,2
Nawada,Rajauli (NP) - Ward No.7,Urban,35.9,9.1,18.2,93.9,5.6,0
Nawada,Rajauli (NP) - Ward No.8,Urban,43.5,1.4,3.6,97.1,2.5,1
Nawada,Rajauli (NP) - Ward No.9,Urban,6.9,3.1,4.4,98.1,0,0
Nawada,Rajauli (NP) - Ward No.10,Urban,18.3,1.3,1.3,100,0,0
Nawada,Rajauli (NP) - Ward No.11,Urban,7.3,34.8,23.1,98.4,0.4,0
Nawada,Rajauli (NP) - Ward No.12,Urban,29.1,17.1,34.6,97.4,1.7,0
Nawada,Rajauli (NP) - Ward No.13,Urban,31.4,12.6,54.7,88.8,10.3,0
Nawada,Rajauli (NP) - Ward No.14,Urban,55.3,57.6,40.1,85.3,14.3,2
Nawada,Rajauli (NP) - Ward No.15,Urban,46.2,15.5,29,93.5,5.4,1
Nawada,Rajauli (NP) - Ward No.16,Urban,50.6,32.9,15.7,89.6,5.6,1
Nawada,Rajauli (NP) - Ward No.17,Urban,22.8,7.3,1.8,99.4,0,0
Nawada,Sub-Dist - Roh,Total,29.5,2.1,4.7,98.5,0.8,0
Nawada,Sub-Dist - Roh,Rural,29.5,2.1,4.7,98.5,0.8,0
Nawada,Dewanpura,Rural,47.3,0.4,7.8,100,0,1
Nawada,Pachamba,Rural,37.5,2.9,1.7,97.4,2,0
Nawada,Kasmara,Rural,39.1,0,5.1,97.4,0.6,1
Nawada,Chhanaun,Rural,48.4,1.7,3.9,97.7,2.3,1
Nawada,Mahuli,Rural,23.7,2.1,0,100,0,0
Nawada,Dewanag,Rural,0,0,0,100,0,0
Nawada,Sadikpur,Rural,39.5,0.4,1.9,99.6,0,1
Nawada,Telari,Rural,23.1,0.5,4.2,99.5,0.5,0
Nawada,Pachghara,Rural,1.7,2.5,0.8,100,0,0
Nawada,Dhanawan,Rural,28,0.5,1.1,99.7,0.1,0
Nawada,Rupau,Rural,38.1,0.4,6.6,97.9,1.6,0
Nawada,Bhikhampur,Rural,15,3.2,2.5,98.9,0.5,0
Nawada,Dumri,Rural,21.6,0.2,2.3,96.9,0,0
Nawada,Binayak,Rural,0,0,0,100,0,0
Nawada,Dirmo Bara,Rural,17.6,0,2.5,98.9,0.7,0
Nawada,Tajpur,Rural,15.7,0,0,99.1,0,0
Nawada,Jalalpur,Rural,77.5,0,3.1,98.1,1.9,1
Nawada,Samhri,Rural,38.4,2.1,10.4,97.7,1.3,1
Nawada,Pachohya,Rural,68.3,0,0.9,100,0,1
Nawada,Khargu Bigha,Rural,42.1,0,5.3,100,0,1
Nawada,Kunj,Rural,26.4,0.2,9.4,97.8,1,0
Nawada,Kumhrawan,Rural,63.9,0.9,3.5,99.1,0.2,1
Nawada,Marui,Rural,38.6,2.2,4.6,98.3,0.5,0
Nawada,Hamaza Chak,Rural,21.2,0,3.3,100,0,0
Nawada,Wohari,Rural,31.8,0.2,4.6,100,0,0
Nawada,Phatna,Rural,32.5,0.8,2.4,100,0,0
Nawada,Nazardih,Rural,25.3,0.2,2.4,99.7,0.1,0
Nawada,Chorwar,Rural,20,0,2.1,100,0,0
Nawada,Gayawali Bigha,Rural,25.3,0,4,100,0,0
Nawada,Gointhadih,Rural,6.3,0,0,99.5,0,0
Nawada,Bansi Chak,Rural,10.7,0,2.7,100,0,0
Nawada,Sitapur,Rural,52.5,0,0,100,0,1
Nawada,Ratoi,Rural,55.3,1.1,18.7,100,0,1
Nawada,Anaila,Rural,56,0,11,99.5,0,1
Nawada,Mahrawan,Rural,29.8,2.2,1.9,98.6,0.2,0
Nawada,Marra,Rural,33.5,2.5,11.9,99.3,0.4,0
Nawada,Roh,Rural,36.9,11.8,10.9,93.3,5.4,0
Nawada,Kharij Jaman,Rural,43.1,2,29.4,100,0,1
Nawada,Rustampur,Rural,19,1.1,5.4,97.8,0.4,0
Nawada,Adampur,Rural,13.7,9.7,13.7,91.9,3.2,0
Nawada,Morawan,Rural,22.4,0.3,2.1,100,0,0
Nawada,Beldhi,Rural,6.8,0,0.8,98.3,0,0
Nawada,Bara Chak,Rural,16.1,1.7,0,97.5,2.5,0
Nawada,Bajwara,Rural,11.7,0.6,1.8,100,0,0
Nawada,Karman,Rural,0,0,1.6,98.4,0,0
Nawada,Santhe,Rural,6.2,0,4.7,100,0,0
Nawada,Sheikhpura,Rural,34.8,1.4,1.4,100,0,0
Nawada,Isepur,Rural,3.1,0,0,96.9,0,0
Nawada,Pipra,Rural,0,0,0,100,0,0
Nawada,Ghorahi,Rural,16.1,0,3.7,100,0,0
Nawada,Kusdihra,Rural,8.3,0,2.1,100,0,0
Nawada,Bhandajor,Rural,32,0,1.9,99.7,0,0
Nawada,Kosirukhi,Rural,19.1,0.6,1.5,98.1,0.5,0
Nawada,Baliari,Rural,28.4,0,0.9,100,0,0
Nawada,Harsidhpur,Rural,27.2,1,15.5,98.5,0.5,0
Nawada,Gorihari,Rural,18.6,1,0,100,0,0
Nawada,Katahra,Rural,14,0,0.6,100,0,0
Nawada,Partabpur Nizamat,Rural,31.5,0,0,100,0,0
Nawada,Pratabpur Khalsa,Rural,54.9,0,4.9,100,0,1
Nawada,Bara,Rural,23.4,0,1.8,99.3,0,0
Nawada,Jhakhor,Rural,14.8,0,1.2,100,0,0
Nawada,Sekharpur,Rural,26.8,0,1.8,99.1,0,0
Nawada,Kunda,Rural,24.4,0.6,5.7,99.7,0,0
Nawada,Karanpur,Rural,6.9,0,1.7,98.9,0,0
Nawada,Baghor,Rural,20.1,0.7,2.5,98.6,0.4,0
Nawada,Kathaun,Rural,28.8,0,2.9,100,0,0
Nawada,Barail,Rural,11.4,0.7,0.7,100,0,0
Nawada,Japhra,Rural,58.1,8.6,11.8,100,0,1
Nawada,Bhatta,Rural,41,3,9.3,100,0,1
Nawada,Kazi Chak,Rural,8.5,0,2.1,100,0,0
Nawada,Siur,Rural,17.4,2.1,3.4,99.1,0.3,0
Nawada,Duari,Rural,53.9,0.8,0.8,100,0,1
Nawada,Sub-Dist - Sirdala,Total,24.4,1.4,5.4,99.1,0.6,0
Nawada,Sub-Dist - Sirdala,Rural,24.4,1.4,5.4,99.1,0.6,0
Nawada,Janhaul,Rural,8.7,0.3,0.7,99.7,0.3,0
Nawada,Narauli,Rural,24.1,0,5.2,99.2,0.8,0
Nawada,Chaugawan,Rural,67.2,3.8,9.5,99.4,0.3,1
Nawada,Laun,Rural,40,5.3,18.2,97.6,0.9,1
Nawada,Kendua,Rural,24.2,0.3,5.8,99,1,0
Nawada,Khalkhu,Rural,1.7,0,1.7,99.1,0.9,0
Nawada,Upardih,Rural,22.5,2.6,2,98.1,0.2,0
Nawada,Bilarpur,Rural,11.9,0,2,100,0,0
Nawada,Sanrh Majhganw,Rural,36.9,0.2,6.1,99.3,0.4,0
Nawada,Kadwara,Rural,5.1,0,1.9,100,0,0
Nawada,Adeya,Rural,16.5,0.3,2.5,97.2,2.8,0
Nawada,Rupai,Rural,7.3,0,1.7,100,0,0
Nawada,Abdul,Rural,36.3,0,1.9,100,0,0
Nawada,Duari,Rural,13.5,0,3.5,98.7,1.3,0
Nawada,Chaukia,Rural,19.3,0,0.8,99.8,0,0
Nawada,Khatangi,Rural,22.2,1.8,1.2,99.3,0.3,0
Nawada,Lohgarwa,Rural,9.1,0.5,1.9,100,0,0
Nawada,Marrhi Kalaunda,Rural,3.2,0,0,98.1,0.6,0
Nawada,Ghaghat,Rural,34.6,1.4,2.9,99.7,0,0
Nawada,Bhitiya,Rural,9.7,0,0,96.5,0,0
Nawada,Ghat Bakshila,Rural,44.2,0,1.8,100,0,1
Nawada,Nawadih,Rural,20.9,0.9,2.7,97.3,1.8,0
Nawada,Majhauli,Rural,18.5,0,3.8,100,0,0
Nawada,Rajaundh,Rural,26.7,2.7,1.4,97.9,2.1,0
Nawada,Shahpur,Rural,12.1,0,8.9,99.6,0,0
Nawada,Akauna,Rural,34,0,5.9,100,0,0
Nawada,Nad,Rural,16.8,11.2,0.7,100,0,0
Nawada,Bhita,Rural,24.2,0,5.8,100,0,0
Nawada,Hajrakhap,Rural,26.1,0,10.6,100,0,0
Nawada,Sidhaul,Rural,27.1,1.1,6.1,99.6,0,0
Nawada,Hemza Dewpal,Rural,22.4,0,3.5,100,0,0
Nawada,Bargawan,Rural,49.7,3.4,10.2,99.2,0.6,1
Nawada,Nawada,Rural,21.2,0,6.2,100,0,0
Nawada,Mahmad Nagar,Rural,72.9,0,0,100,0,1
Nawada,Takiya,Rural,4.8,0,16.1,100,0,0
Nawada,Chaube,Rural,31.7,0.5,10,100,0,0
Nawada,Sonwe,Rural,31.3,0,3,100,0,0
Nawada,Barhi Bigha,Rural,39.8,5.3,1.9,100,0,1
Nawada,Kuldiha,Rural,22.3,8.6,10.9,100,0,0
Nawada,Chhonu Bigha,Rural,4,0,0,99.4,0.6,0
Nawada,Sirdala,Rural,34.2,6.2,11.4,96,1.5,0
Nawada,Jharna,Rural,18.4,0.7,4.1,100,0,0
Nawada,Bharsanda,Rural,29.7,0.4,9.1,99.2,0.4,0
Nawada,Chaili,Rural,13.4,1.2,0,98.8,1.2,0
Nawada,Bandhi,Rural,9.6,0.1,1.9,99.7,0.3,0
Nawada,Kusahan,Rural,16.8,2.7,7,99.9,0.1,0
Nawada,Dhiraundh,Rural,20.9,0.8,4.5,99.6,0.1,0
Nawada,Barsot,Rural,13.2,0.5,2.2,100,0,0
Nawada,Banauli,Rural,9.1,0,0,100,0,0
Nawada,Amjhari,Rural,21.9,16.4,3.1,100,0,0
Nawada,Chhamuha,Rural,30,0,1.2,100,0,0
Nawada,Jamuganin,Rural,20.5,0,3.4,100,0,0
Nawada,Kharaun,Rural,28.2,0,5,100,0,0
Nawada,Partabpur,Rural,35.8,0,0,99.1,0,0
Nawada,Hemza Bharath,Rural,2.6,1.3,4.3,88.7,11.3,0
Nawada,Babhni,Rural,25.8,0,3.2,98.4,1.6,0
Nawada,Bhatauliya,Rural,18.8,0,3.1,100,0,0
Nawada,Karman Khurd,Rural,0.9,0.9,1.8,100,0,0
Nawada,Parsa,Rural,3.3,0,0,92.3,5.5,0
Nawada,Dhab,Rural,13.9,0,2.9,100,0,0
Nawada,Bhalua,Rural,8.6,0,10.4,100,0,0
Nawada,Khanpura,Rural,41.7,0.6,2.4,100,0,1
Nawada,Mohbatpur,Rural,12.8,0,11.6,100,0,0
Nawada,Partappur,Rural,10.7,0,12,99.6,0,0
Nawada,Paranpur,Rural,25.1,0,4.3,98.6,1.4,0
Nawada,Dudhaili,Rural,1.1,0.7,6.7,100,0,0
Nawada,Chiraia,Rural,1,0,0,100,0,0
Nawada,Goriadda,Rural,0.7,0,1.4,97.2,2.1,0
Nawada,Padmaul,Rural,6.1,0.8,7.6,98.5,1.5,0
Nawada,Chamotha,Rural,25.3,4.7,22.5,97.5,2.5,0
Nawada,Rabio,Rural,22.5,0.2,5.5,99.1,0.2,0
Nawada,Dehberri,Rural,25,21.4,0,85.7,10.7,0
Nawada,Baijnathpur,Rural,37.4,1.9,2.8,95.3,4.7,0
Nawada,Amokhari,Rural,87.8,0,40.5,100,0,1
Nawada,Ismailpur,Rural,45.3,0.4,3.7,100,0,1
Nawada,Berri,Rural,19,0.6,3,100,0,0
Nawada,Rajanr,Rural,6.8,0,5.9,99.4,0.3,0
Nawada,Taran,Rural,7.8,2.5,1.8,100,0,0
Nawada,Fatehpur,Rural,16.2,0,5.2,100,0,0
Nawada,Amhadi,Rural,8.6,0,2.4,100,0,0
Nawada,Sub-Dist - Warisaliganj,Total,31.2,5.8,9.2,96.7,2,0
Nawada,Sub-Dist - Warisaliganj,Rural,27.4,1.8,5.8,98.5,0.6,0
Nawada,Sub-Dist - Warisaliganj,Urban,48.5,23.9,24.7,88.6,8.6,1
Nawada,Kumbhi,Rural,37.6,4.3,17,99.1,0.9,1
Nawada,Mohiuddinpur,Rural,10.7,0,0,99.3,0,0
Nawada,Haibatpur,Rural,18.3,1.2,2.4,87.6,12,0
Nawada,Sawaiya,Rural,39.8,2.5,12.7,97.5,0,1
Nawada,Hemda,Rural,23.1,0,1.3,99.6,0.4,0
Nawada,Pachwara,Rural,11.4,0.6,1.3,100,0,0
Nawada,Rajapur,Rural,22.5,0,15.7,94.4,0,0
Nawada,Saur,Rural,31,0.4,8.4,99.2,0,0
Nawada,Daulatpur,Rural,0,6.2,1.8,100,0,0
Nawada,Milki,Rural,80.1,1.4,0,100,0,1
Nawada,Murgia Chak,Rural,85.4,16.5,2.4,99.4,0,1
Nawada,Barrawan,Rural,16.3,9.9,5.4,98.1,0.1,0
Nawada,Paingari,Rural,36.2,0.4,7.2,99.8,0,0
Nawada,Dariapur,Rural,7.9,0.2,0.9,100,0,0
Nawada,Chandipur,Rural,9.5,0.5,5.5,85.1,0.5,0
Nawada,Sultanpur,Rural,35.3,0,4.3,99.5,0.5,0
Nawada,Manjaur,Rural,24.8,1,10.3,99.4,0,0
Nawada,Makanpur,Rural,24.9,1.3,5.1,99,0.7,0
Nawada,Shekhpurwa,Rural,73.1,0,1.9,100,0,1
Nawada,Baso chak,Rural,1.5,0,0.5,100,0,0
Nawada,Rampur,Rural,0,0,0,100,0,0
Nawada,Kutri,Rural,29.4,0.3,6.3,99,0.2,0
Nawada,Naromurar,Rural,59,0,9.3,100,0,1
Nawada,Khirbhojana,Rural,100,0,11.8,100,0,1
Nawada,Kochgawan,Rural,24.1,2.6,8.5,99.8,0.2,0
Nawada,Sorahipur,Rural,22.8,0.7,6.9,97.9,2.1,0
Nawada,Kandha,Rural,23.1,0,1.9,100,0,0
Nawada,Bheria,Rural,2.9,0,0,98.1,1,0
Nawada,Fataha,Rural,32.8,0.5,0,98.9,0.5,0
Nawada,Chakwae,Rural,27.1,0.4,5.2,98.1,1.2,0
Nawada,Gamhirpur Sonbarsa,Rural,10.6,0,2.9,97.7,1.1,0
Nawada,Mohiuddinpur,Rural,39.6,7.9,14.2,98.2,0.8,1
Nawada,Khanapur,Rural,52.2,0.7,21.5,100,0,1
Nawada,Rasanpur,Rural,60.5,2.6,1.3,100,0,1
Nawada,Chiraia,Rural,48.7,29.5,0,100,0,1
Nawada,Bala Chak,Rural,22.6,0,0,100,0,0
Nawada,Ballopur,Rural,28.5,0,3.4,99.1,0.4,0
Nawada,Chalisa Chak,Rural,15.6,1.1,0,100,0,0
Nawada,Chanpur,Rural,36,0,8.4,98.3,1.1,0
Nawada,Jamuawan,Rural,24,1.8,11.9,99.8,0,0
Nawada,Apsand,Rural,35.4,0.9,5.5,99.1,0.3,0
Nawada,Bali,Rural,16.1,0,2.7,99.2,0,0
Nawada,Azampur,Rural,0,0.9,0,100,0,0
Nawada,Thera,Rural,47.5,0,4.1,99.4,0,1
Nawada,Bahroi Chak,Rural,1.5,4.5,3,98.5,1.5,0
Nawada,Mosima,Rural,25,2.5,1.9,99.8,0.2,0
Nawada,Chanpura,Rural,31,10.1,12.8,99.2,0.3,0
Nawada,Masuda,Rural,18.7,1,1.4,97.9,1.5,0
Nawada,Begrajpur,Rural,0,0,0,100,0,0
Nawada,Garua,Rural,0.6,0,0,100,0,0
Nawada,Raikar,Rural,66.1,3.6,0,100,0,1
Nawada,Kathokari,Rural,33.6,0,0.8,100,0,0
Nawada,Bandha,Rural,25.4,1.2,2.4,98.5,0.3,0
Nawada,Mai,Rural,16.2,0.6,8.1,99.8,0.2,0
Nawada,Khaira,Rural,53.1,0,20.8,99.2,0,1
Nawada,Motalib Chak,Rural,35,0,0,100,0,0
Nawada,Abdalpur,Rural,20.9,0,2.3,98.7,0,0
Nawada,Milki,Rural,48.1,0.5,7.9,98.6,1.4,1
Nawada,Hajipur,Rural,22.8,2.5,4.9,97.7,1.7,0
Nawada,Bhalua,Rural,24.6,0,7.5,98.5,0,0
Nawada,Gangta,Rural,0,0,2.7,97.3,0,0
Nawada,Khajpura,Rural,0,0.8,4,99.2,0,0
Nawada,Baghi Bardiha,Rural,29.9,0.6,4.8,97.6,1.8,0
Nawada,Dosut,Rural,13.7,0.7,8.9,100,0,0
Nawada,Bahera Bhelwa,Rural,39.4,3.1,8.1,99.8,0.2,1
Nawada,Bojhwan,Rural,35.9,0.3,3.2,78.3,0,0
Nawada,Shahpur,Rural,36,0.7,6,98.7,1.1,0
Nawada,Sagaman,Rural,5.7,0.8,0,100,0,0
Nawada,Warisaliganj (NP),Urban,48.5,23.9,24.7,88.6,8.6,1
Nawada,Warisaliganj (NP) - Ward No.1,Urban,45.6,0.6,7.6,96.2,3.8,1
Nawada,Warisaliganj (NP) - Ward No.2,Urban,35.6,17.6,14.6,86.2,13.8,0
Nawada,Warisaliganj (NP) - Ward No.3,Urban,16.7,0,11.5,99.6,0,0
Nawada,Warisaliganj (NP) - Ward No.4,Urban,33.5,3.4,6.8,98.1,1.5,0
Nawada,Warisaliganj (NP) - Ward No.5,Urban,50,11.6,15.9,97,3,1
Nawada,Warisaliganj (NP) - Ward No.6,Urban,76.4,23.6,27.6,85.1,11.1,1
Nawada,Warisaliganj (NP) - Ward No.7,Urban,69.3,33.7,31,76.2,23.8,2
Nawada,Warisaliganj (NP) - Ward No.8,Urban,80.3,81.6,62.3,78.5,17.1,2
Nawada,Warisaliganj (NP) - Ward No.9,Urban,69.8,40.9,52.9,73.5,25.8,2
Nawada,Warisaliganj (NP) - Ward No.10,Urban,88.4,78.2,68.3,93.3,6.3,2
Nawada,Warisaliganj (NP) - Ward No.11,Urban,31.6,36.8,27.7,88.9,9.5,2
Nawada,Warisaliganj (NP) - Ward No.12,Urban,72.2,72.6,52.1,92.7,6.8,2
Nawada,Warisaliganj (NP) - Ward No.13,Urban,28,11.4,21.2,82.2,17.4,0
Nawada,Warisaliganj (NP) - Ward No.14,Urban,34.9,0.5,5.7,100,0,0
Nawada,Warisaliganj (NP) - Ward No.15,Urban,37.7,16.4,21.2,83.9,15.3,1
Nawada,Warisaliganj (NP) - Ward No.16,Urban,39.9,1,9.8,98,1,1
Nawada,Warisaliganj (NP) - Ward No.17,Urban,67.8,15.6,25.6,97,0.5,1
Nawada,Warisaliganj (NP) - Ward No.18,Urban,6.9,0,1.8,99.4,0,0
Nawada,Warisaliganj (NP) - Ward No.19,Urban,65.5,5.9,15.1,97.7,1.6,1
Nawada,Warisaliganj (NP) - Ward No.20,Urban,35.1,36.6,20.7,54.3,8,2
Pashchim Champaran,Sub-Dist - Bagaha,Total,28.9,11.3,12.3,98,1.1,0
Pashchim Champaran,Sub-Dist - Bagaha,Rural,28.8,3,8.6,99.2,0.4,0
Pashchim Champaran,Sub-Dist - Bagaha,Urban,29.4,31.5,21.1,95.1,2.7,0
